Severity,Start_Lat,Start_Lng,Distance(mi),Side,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Civil_Twilight
3,37.980465,-121.341614,0.01,1,45.0,39.3,58.0,30.04,10.0,11.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.160545,-122.571938,0.01,1,42.8,41.1,70.0,30.07,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.717979,-121.701424,0.01,1,44.1,41.5,60.0,30.05,10.0,4.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,38.552746,-121.694321,0.01,1,44.6,41.4,53.0,30.1,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,37.89323,-121.793785,0.01,1,39.9,37.8,70.0,30.06,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.07737,-122.232323,1.82,1,43.0,41.3,71.0,30.04,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.294281,-121.938446,0.01,1,46.0,43.1,61.0,30.07,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.018757,-121.937096,0.01,1,42.1,39.2,62.0,30.05,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.555233,-121.402115,0.01,1,41.0,38.0,70.0,30.07,10.0,4.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,38.701283,-121.106812,0.01,1,41.0,38.0,70.0,30.07,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.451275,-122.12542,0.01,1,44.6,41.4,61.0,30.08,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.57436,-121.885239,1.39,1,39.0,34.8,70.0,30.07,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.327499,-121.878082,0.01,1,46.0,43.9,61.0,30.07,10.0,4.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,38.572376,-121.467484,0.01,1,39.9,35.1,73.0,30.08,10.0,6.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,38.244556,-122.081406,0.01,1,39.4,33.8,75.0,30.09,10.0,8.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,38.553822,-121.409431,0.01,1,39.2,35.0,75.0,30.08,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.558155,-121.386147,0.01,1,39.2,35.0,75.0,30.08,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.626781,-120.99662,0.01,1,42.1,37.1,58.0,30.07,10.0,8.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,38.255638,-122.816078,0.01,1,35.6,32.8,87.0,30.12,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.013451,-121.99762,0.01,1,39.9,37.8,68.0,30.06,7.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.80505,-122.23481,0.01,1,41.0,38.0,86.0,30.09,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.562153,-121.639168,0.0,1,39.2,32.5,61.0,30.13,10.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.56583,-121.33638,0.01,1,39.2,33.6,75.0,30.08,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.634972,-122.086952,0.01,1,41.0,38.0,65.0,30.12,10.0,4.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,38.724922,-121.346512,0.01,1,37.4,31.4,81.0,30.1,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.948452,-121.300606,0.01,1,36.0,29.6,86.0,30.08,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.608906,-121.270538,0.01,1,39.2,33.6,75.0,30.08,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.099983,-122.22966,0.01,1,36.0,33.3,82.0,30.07,10.0,3.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,37.668953,-122.10939,0.01,1,41.0,38.0,65.0,30.12,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.595181,-122.058281,0.01,1,41.0,38.0,65.0,30.12,10.0,4.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,37.56628,-122.041267,0.01,1,41.0,38.0,65.0,30.12,10.0,4.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,37.292198,-121.937386,0.01,1,43.0,41.3,71.0,30.08,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.544781,-121.473984,0.01,1,39.0,31.8,67.0,30.09,10.0,11.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.593777,-121.28299,0.01,1,39.2,33.6,75.0,30.08,10.0,8.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,37.101746,-121.015823,0.01,1,35.6,25.5,93.0,30.07,10.0,17.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,37.603424,-122.064148,0.01,1,41.0,38.0,65.0,30.12,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.84713,-122.610283,0.01,1,33.1,30.0,96.0,30.06,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.521458,-121.521881,0.01,1,39.0,31.8,67.0,30.09,10.0,11.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.73032,-122.404099,0.01,1,46.0,41.0,56.0,30.1,10.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.141281,-122.237587,0.01,1,37.0,33.3,76.0,30.08,10.0,4.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,37.549759,-122.025047,0.01,1,41.0,37.1,70.0,30.08,10.0,5.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,37.598312,-121.921661,0.01,0,41.0,36.4,67.0,30.12,10.0,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.57513,-121.546982,0.01,1,37.0,31.0,70.0,30.1,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.673656,-121.540184,0.01,1,37.0,28.5,70.0,30.09,10.0,13.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,38.496391,-121.446472,0.01,1,37.0,31.0,70.0,30.1,10.0,8.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,38.563396,-121.471695,0.01,1,37.0,31.0,70.0,30.1,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.640163,-121.398315,0.01,1,35.6,29.9,75.0,30.11,10.0,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.421124,-122.092476,0.01,1,41.0,36.4,67.0,30.12,10.0,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.253014,-121.94371,0.01,1,41.0,37.1,73.0,30.09,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.610462,-121.382965,0.01,1,35.6,29.9,75.0,30.12,10.0,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,37.572903,-122.316368,0.01,1,46.0,41.0,56.0,30.1,10.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.378239,-122.067566,0.01,1,41.0,36.4,67.0,30.12,10.0,6.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,37.332008,-122.017372,0.01,1,41.0,36.4,67.0,30.12,10.0,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.279644,-122.01133,0.01,1,41.0,37.1,73.0,30.09,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.31794,-121.980484,0.01,1,41.0,37.1,73.0,30.09,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.01965,-122.027718,0.01,1,35.1,32.2,92.0,30.09,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.482033,-121.935432,0.01,1,41.0,37.1,70.0,30.08,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.610889,-121.265251,0.01,1,37.4,32.8,70.0,30.09,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.040524,-122.228935,0.01,0,36.0,33.3,89.0,30.1,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.789341,-122.25428,0.01,1,39.0,34.8,67.0,30.12,10.0,5.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,37.799576,-122.222092,0.01,1,39.0,34.8,67.0,30.12,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.610653,-121.510048,0.01,1,33.8,28.6,81.0,30.13,10.0,5.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,38.528481,-122.723007,0.01,1,28.0,22.8,100.0,30.1,2.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.31665,-121.95002,0.01,1,32.0,26.4,88.0,30.12,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.700951,-121.80175,0.01,1,32.0,27.5,69.0,30.11,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.076405,-122.231857,0.01,1,30.0,26.5,79.0,30.09,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.338093,-122.773994,0.0,1,28.0,24.2,100.0,30.09,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.255192,-122.332649,0.01,1,30.0,26.5,79.0,30.09,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.820934,-122.269073,0.01,1,39.0,31.4,57.0,30.12,10.0,12.7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,37.71896,-121.662003,0.01,1,34.0,28.8,56.0,30.12,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.146008,-121.398079,0.01,0,28.9,21.9,92.0,30.13,10.0,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.704369,-121.393944,0.0,1,28.4,24.6,93.0,30.16,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,37.710888,-120.92186,0.01,0,33.1,27.7,70.0,30.13,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.993298,-122.301949,0.01,1,37.9,34.4,45.0,30.11,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.867432,-121.231552,0.01,0,30.2,26.7,93.0,30.13,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,38.515106,-122.760399,0.01,1,30.9,27.5,96.0,30.11,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,37.363136,-121.891586,0.01,1,36.0,32.1,79.0,30.14,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,37.40424,-122.051414,0.01,1,37.9,34.4,68.0,30.16,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,36.694946,-121.679291,0.0,1,39.9,30.5,79.0,30.14,10.0,19.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.52829,-122.722481,0.01,1,30.9,27.5,96.0,30.11,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,36.986282,-121.8507,0.01,0,42.1,37.7,73.0,30.13,10.0,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.048107,-122.622498,0.01,1,39.2,37.0,75.0,30.17,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.68528,-122.129913,0.01,1,45.0,42.6,36.0,30.18,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.740501,-121.586143,0.01,1,39.9,36.7,47.0,30.15,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.825397,-122.304802,0.01,1,44.1,40.8,47.0,30.16,10.0,5.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,37.617908,-122.152847,0.01,1,45.0,42.6,36.0,30.18,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.43536,-122.243446,0.01,1,41.0,37.1,61.0,30.17,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,37.714947,-121.560005,0.01,1,39.9,36.7,47.0,30.15,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.057632,-121.351814,0.01,1,37.9,35.5,73.0,30.17,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,38.388096,-121.933754,0.01,1,41.0,35.8,51.0,30.19,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.216373,-122.603455,0.01,1,39.2,35.9,75.0,30.19,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,37.861095,-122.209496,0.01,1,43.0,37.7,40.0,30.15,10.0,9.2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,38.283936,-122.685593,0.01,1,41.0,38.0,70.0,30.18,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.28595,-122.639397,0.01,0,39.2,35.9,75.0,30.19,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.73864,-122.407997,0.01,1,45.0,40.6,48.0,30.15,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.009918,-122.022476,0.01,1,43.0,37.7,40.0,30.15,10.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,36.666962,-121.756935,0.01,1,46.0,44.8,71.0,30.14,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,37.996063,-121.785194,0.01,1,43.0,37.7,40.0,30.15,10.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.694477,-121.368301,0.01,1,37.4,34.9,75.0,30.21,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,38.748055,-121.267998,0.01,1,37.4,34.9,75.0,30.21,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.292912,-122.651817,0.01,0,41.0,38.0,70.0,30.18,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.291546,-121.312431,0.01,1,39.9,36.7,68.0,30.19,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.764282,-120.982468,0.0,1,42.8,40.1,49.0,30.11,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.210487,-122.135941,0.01,1,45.0,43.5,53.0,30.15,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,37.320492,-121.994698,0.01,1,44.1,42.5,55.0,30.14,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.907742,-120.837624,0.0,1,44.6,43.1,61.0,30.13,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.49625,-121.371979,0.01,1,42.8,40.1,76.0,30.16,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,37.736038,-122.407181,0.01,1,45.0,41.8,48.0,30.12,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,37.749325,-122.403625,0.01,1,45.0,41.8,48.0,30.12,10.0,5.8,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,37.639423,-122.441612,0.01,1,45.0,41.8,48.0,30.12,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.730453,-120.675957,0.01,1,44.6,43.1,57.0,30.08,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.647301,-121.475296,0.0,1,41.0,39.0,70.0,30.16,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.826336,-121.290291,0.01,1,43.0,41.3,62.0,30.14,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,37.878265,-122.183105,0.01,1,45.0,40.1,48.0,30.08,10.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.622829,-121.410698,0.01,0,41.0,38.0,70.0,30.15,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.292603,-121.171356,0.01,1,46.4,44.3,71.0,30.13,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.505798,-121.242477,0.01,0,46.0,44.8,63.0,30.13,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.563801,-121.353867,0.01,0,46.4,44.3,71.0,30.13,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.719204,-121.6604,0.01,1,45.0,39.3,53.0,30.08,10.0,11.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.740494,-121.586182,0.01,1,45.0,39.3,53.0,30.08,10.0,11.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,39.202686,-120.809448,0.01,1,34.0,31.0,70.0,30.07,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.923428,-122.359985,0.01,1,46.0,41.4,58.0,30.03,10.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.263973,-122.727852,0.01,1,46.4,41.5,57.0,30.07,10.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.937988,-121.144455,0.01,0,42.8,41.1,81.0,30.05,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.588799,-121.87075,3.54,1,43.0,37.2,60.0,30.05,10.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.456692,-121.410385,0.01,1,46.0,41.9,71.0,30.09,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.245728,-122.625511,0.01,1,44.6,41.4,61.0,30.07,10.0,5.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,37.564606,-121.902275,0.01,1,43.0,37.2,60.0,30.05,10.0,10.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,38.744102,-121.270569,0.01,1,42.8,38.0,76.0,30.11,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.930088,-122.324036,0.01,1,44.1,40.8,63.0,30.04,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,38.574406,-121.577354,0.01,1,46.0,41.9,71.0,30.09,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
